id_jogo_cbf,category,amount
24219b_2025,11% INSS Equipe de Arbitragem,803.43
24219b_2025,11% INSS Prestadores de Serviços,71.5
2421b_2025,SEGURO TORCEDOR,820.83
2421b_2025,5% - FEDERAÇÃO LOCAL,24197.3
2421b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",3298.0
2421b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],1025.0
2421b_2025,"ARBITRAGEM, AUXILIARES, 4°ARBANALISTA DE CAMPO, OUTROS",16490.0
2421b_2025,DESPESAS OPERACIONAIS,184643.27
2421b_2025,MODELO D,1063.0
2421b_2025,MODELO D [CBF],7713.0
2421b_2025,QUADRO MÓVEL [F],5125.0
2421b_2025,DEDUÇÃO SÓCIOS,149550.0
2421b_2025,REEMBOLSO ARBITRAGEM,29043.6
2421b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1147.3
2421b_2025,"11% - INSS SOBRE DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",470.25
2421b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",124.81
24220b_2025,Seguro Público Pagante - CBF,71.04
24220b_2025,20% INSS Arbitragem,4181.22
24220b_2025,5% - FPF,2498.75
24220b_2025,5% INSS Renda Bruta,2498.75
24220b_2025,Alimentação / Prest. Serviço / Staff / Policiamento,4924.0
24220b_2025,Arbitragem - Diária / Transporte,3269.98
24220b_2025,"Arbitragem, Assistentes e Delegados",22606.08
24220b_2025,Arrecadador,1842.8
24220b_2025,Banheiros Químicos,450.0
24220b_2025,Bilheteiros,930.0
24220b_2025,Brigada de Incêndio - Bombeiro,440.0
24220b_2025,DELEGADO/DIRETOR DE JOGO,1056.0
24220b_2025,Emissão de Ingressos,2753.6
24220b_2025,Equipe de Apoio,6203.0
24220b_2025,Funcionários,5040.0
24220b_2025,Gandulas e Maqueiros,560.0
24220b_2025,Gradeamento,1350.0
24220b_2025,Locação de Catracas,7200.0
24220b_2025,Locação de Equipamentos e Manutenção,480.0
24220b_2025,OFICIAIS CBF (SUPERVISOR E COORDENADOR),2150.0
24220b_2025,Segurança Privada,11400.0
24220b_2025,Sonorização,120.0
24220b_2025,Supervisores Imprensa e Acesso ao Campo,1100.0
24220b_2025,11% INSS Equipe de Arbitragem,1142.53
24220b_2025,11% INSS Prestadores de Serviços,0.0
24220b_2025,11% INSS Quadro Móvel - Clube,0.0
24220b_2025,11% INSS Quadro Móvel - Federação Local,0.0
24221b_2025,B1-ALUGUEIS E SEGUROS,727.39
24221b_2025,B2-TAXAS E IMPOSTOS,22351.75
24221b_2025,B3- DESPESAS OPERACIONAIS,214912.57
24221b_2025,DESPESAS EVENTUAIS / DEDUÇÕES,31053.82
24222b_2025,SEGURO TORCEDOR,364.26
24222b_2025,5% - FEDERAÇÃO LOCAL,9356.25
24222b_2025,5% - INSS [RENDA BRUTA],18712.5
24222b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],166.38
24222b_2025,20% INSS SUPERVISOR DE MARKETING DA CBF,130.0
24222b_2025,BRIGADA DE INCÊNDIO,1953.87
24222b_2025,"COORDENADOR CBF, SUPERVISOR DE IMPRENSA E SUPERVISOR DE CAMPO CBF NOTAS FS",2150.0
24222b_2025,DESPESAS OP. ESSENCIAL EVENTOS - SLR,9021.01
24222b_2025,DESPESAS OPERACIONAIS [CLUBE MANDANTE],12800.0
24222b_2025,QUADRO MÓVEL [F],831.9
24222b_2025,SERVICOS DE TERCEIROS (APOIO OPERACIONAL) NOTA FISCAL,1429.3
24222b_2025,SUPERVISOR DE MARKETING - CBF,650.0
24222b_2025,11% - INSS SOBRE O QUADRO MÓVEL [F],56.88
24223b_2025,SEGURO OPERACIONAL [FEDERAÇÃO],16.5
24223b_2025,SEGURO TORCEDOR,70.46
24223b_2025,5% - FEDERAÇÃO LOCAL,1526.0
24223b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",0.0
24223b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",15990.0
24223b_2025,CONTROLADORES DE ACESSO,4680.0
24223b_2025,"DELEGADO, FINANCEIRO E SUPERVISOR",1755.0
24223b_2025,DESPESA CLUBE [MANDANTE],39015.66
24223b_2025,LIMPEZA E CONSERVAÇÃO,2550.0
24223b_2025,OUTRAS DESPESAS,8276.67
24223b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",1500.0
24223b_2025,QUADRO MÓVEL [CLUBE],580.0
24223b_2025,SEGURANÇA PRIVADA,6440.0
24223b_2025,SONORIZAÇÃO / LOCUÇÃO / FOTO / FILMAGEM,400.0
24223b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,7574.05
24223b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1364.0
24223b_2025,"11% - INSS SOBRE DELEGADO, FINANCEIRO E SUPERVISOR",135.39
24223b_2025,11% - INSS SOBRE O QUADRO MÓVEL [CLUBE],63.8
24223b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",66.31
24224b_2025,ALUGUEL DE CAMPO,30000.0
24224b_2025,SEGURO TORCEDOR,377.34
24224b_2025,5% - FEDERAÇÃO LOCAL,10173.0
24224b_2025,5% - INSS [RENDA BRUTA],10173.0
24224b_2025,20% INSS SOBRE OFICIAIS CBF,430.0
24224b_2025,20% INSS SOBRE QUADRO MÓVEL DE TERCEIROS,504.0
24224b_2025,LOGÍSTICA DO JOGO,13711.4
24224b_2025,OFICIAIS CBF,2150.0
24224b_2025,QUADRO MÓVEL DE TERCEIROS,2520.0
24224b_2025,RÁDIO E LANCHE,9540.0
24224b_2025,SEGURANÇA E BOMBEIRO CIVIL,40000.0
24224b_2025,11% INSS SOBRE OFICIAIS CBF,236.5
24224b_2025,11% INSS SOBRE QUADRO MÓVEL DE TERCEIROS,277.2
24224b_2025,IRRF - OFICIAIS CBF,51.36
24225b_2025,B1-ALUGUEIS E SEGUROS,184.51
24225b_2025,B2-TAXAS E IMPOSTOS,6188.1
24225b_2025,B3- DESPESAS OPERACIONAIS,1237.62
24225b_2025,5% - FEDERAÇÃO LOCAL,6188.1
24225b_2025,5% - INSS [RENDA BRUTA],6188.1
24225b_2025,CLUBES SC 1% SOBRE A RECEITA BRUTA,1237.62
24225b_2025,DESPESAS OPERACIONAIS,67544.9
24225b_2025,QUADRO MÓVEL [F],6100.0
24226b_2025,SEGURO TORCEDOR,257.38
24226b_2025,5% - FEDERAÇÃO LOCAL,7357.0
24226b_2025,5% - INSS [RENDA BRUTA],7357.0
24226b_2025,CLUBES SC 1% SOBRE A RECEITA BRUTA,1471.4
24226b_2025,20% - INSS SOBRE A REMUNERAÇÃO DE OUTROS DELEGADOS,130.0
24226b_2025,DESPESAS OPERACIONAIS,51230.0
24226b_2025,POLICIAMENTO,6800.1
24226b_2025,QUADRO MÓVEL [F],7785.0
24226b_2025,SÓCIO TORCEDOR [REEMBOLSO],137640.0
24227b_2025,ALUGUEL DE CAMPO,8000.0
24227b_2025,SEGURO TORCEDOR,242.72
24227b_2025,5% - FEDERAÇÃO MANDANTE,4822.55
24227b_2025,5% - INSS [RENDA BRUTA],4822.55
24227b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",4752.0
24227b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DO DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",0.0
24227b_2025,AMBULATÓRIO,2000.0
24227b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",23760.0
24227b_2025,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",5792.0
24227b_2025,"DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",880.0
24227b_2025,DESPESA ADMINISTRATIVA,6470.0
24227b_2025,DESPESA CLUBE [MANDANTE],25834.95
24227b_2025,"DESPESA FEDERAÇÃO [MANDANTE] ART.80, § UNÍCO, II (RGC)",700.0
24227b_2025,MONITORAMENTO POR IMAGEM,2100.0
24227b_2025,SUPERVISOR DE IMPRENSA,650.0
24227b_2025,SUPERVISOR DE PROTOCOLO [CBF],850.0
24227b_2025,SUPERVISORES IMPRENSA E ACESSO AO CAMPO,650.0
24227b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,2341.8
24227b_2025,1% - TAXA DA ASSOCIAÇÃO DE CRONISTAS ESPORTIVOS [MANDANTE],17.82
24227b_2025,2% - TAXA DA ASSOCIAÇÃO DE CRONISTAS ESPORTIVOS [MANDANTE],35.65
24227b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",390.96
24228b_2025,SEGURO TORCEDOR,40.61
24228b_2025,3% - ISS [RENDA BRUTA] CLUBE,725.46
24228b_2025,5% - FEDERAÇÃO LOCAL,1209.1
24228b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",2132.6
24228b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",0.0
24228b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],1460.0
24228b_2025,ARBITRAGEM - PJ,17005.5
24228b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",10663.0
24228b_2025,BRIGADA DE INCÊNDIO,3308.0
24228b_2025,LIMPEZA E CONSERVAÇÃO,14156.4
24228b_2025,QUADRO MÓVEL [F],7300.0
24228b_2025,SEGURANÇA PRIVADA,34921.8
24228b_2025,SINALIZAÇÃO DE TRÂNSITO,4300.0
24228b_2025,SONORIZAÇÃO / LOCUÇÃO / FOTO / FILMAGEM,3000.0
24228b_2025,SUPERVISORES IMPRENSA E ACESSO AO CAMPO,1500.0
24229b_2025,B1 - ALUGUÉIS E SEGUROS,47.52
24229b_2025,B2 - TAXAS E IMPOSTOS,4002.4
24229b_2025,B3 - DESPESAS OPERACIONAIS,64363.96
24229b_2025,11% INSS Equipe de Arbitragem,1169.78
24229b_2025,11% INSS Prestadores de Serviços,71.5
2422b_2025,SEGURO TORCEDOR,152.9
2422b_2025,5% - FEDERAÇÃO LOCAL,3322.75
2422b_2025,5% - INSS [RENDA BRUTA],3322.75
2422b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],270.52
2422b_2025,20% INSS SUPERVISOR DE CAMPO CBF E SUPERVISOR DE MARKETING CBF,130.0
2422b_2025,BRIGADA DE INCÊNDIO,1395.62
2422b_2025,"COORDENADOR CBF, SUPERVISOR DE IMPRENSA E SUPERVISOR DE CAMPO CBF NOTAS FS",2150.0
2422b_2025,DESPESAS OP. ESSENCIAL EVENTOS - SLR,6483.85
2422b_2025,DESPESAS OPERACIONAIS CLUBE,11150.0
2422b_2025,QUADRO MÓVEL [F],1352.6
2422b_2025,SERVICOS DE TERCEIROS (APOIO OPERACIONAL) NOTA FISCAL,908.6
2422b_2025,SUPERVISOR DE CAMPO CBF E SUPERVISOR DE MARKETING CBF,650.0
24230b_2025,Seguro Público Pagante - CBF,56.51
24230b_2025,20% INSS Arbitragem,2576.06
24230b_2025,5% - FPF,2208.5
24230b_2025,5% INSS Renda Bruta,2208.5
24230b_2025,Alimentação / Prest. Serviço / Staff / Policiamento,3143.0
24230b_2025,Arbitragem - Diária / Transporte,7487.07
24230b_2025,"Arbitragem, Assistentes e Delegados",19190.33
24230b_2025,Arrecadador,1842.8
24230b_2025,Banheiros Químicos,450.0
24230b_2025,Bilheteiros,950.0
24230b_2025,Brigada de Incêndio - Bombeiro,440.0
24230b_2025,Controladores de Acesso,2490.0
24230b_2025,DELEGADO/DIRETOR DE JOGO,1371.4
24230b_2025,Emissão de Ingressos,1412.8
24230b_2025,Equipe de Apoio,6463.0
24230b_2025,Funcionários,2150.0
24230b_2025,Gandulas e Maqueiros,800.0
24230b_2025,Gerente de Operações,941.0
24230b_2025,Gradeamento,1350.0
24230b_2025,Locação de Catracas,10130.0
24230b_2025,OFICIAIS CBF (SUPERVISOR E COORDENADOR),1500.0
24230b_2025,Segurança Privada,11400.0
24230b_2025,Sonorização,120.0
24230b_2025,11% INSS Equipe de Arbitragem,0.0
24230b_2025,11% INSS Prestadores de Serviços,0.0
24230b_2025,11% INSS Quadro Móvel - Clube,0.0
24230b_2025,11% INSS Quadro Móvel - Federação Local,0.0
24231b_2025,SEGURO TORCEDOR,531.04
24231b_2025,5% - FEDERAÇÃO LOCAL,21840.75
24231b_2025,5% - INSS [RENDA BRUTA],21840.75
24231b_2025,ISS [RENDA BRUTA],8736.3
24231b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",5024.44
24231b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],980.0
24231b_2025,20% - INSS SOBRE O QUADRO MÓVEL [TERCEIROS],3133.71
24231b_2025,"ARBITRAGEM, AUXILIARES, 4°ARBANALISTA DE CAMPO, OUTROS",25122.22
24231b_2025,MODELO D,836.0
24231b_2025,MODELO D [CBF],2895.18
24231b_2025,QUADRO MÓVEL [F],4900.0
24231b_2025,QUADRO MÓVEL [TERCEIROS],15668.54
24231b_2025,REEMBOLSO CBF,33041.84
24231b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1921.94
24231b_2025,"11% - INSS SOBRE DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",445.5
24231b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1199.17
24231b_2025,IRRF SOBRE O QUADRO MÓVEL [FEDERAÇÃO],48.32
24232b_2025,SEGURO TORCEDOR,144.19
24232b_2025,5% - FEDERAÇÃO LOCAL,4378.5
24232b_2025,5% - INSS [RENDA BRUTA],4378.5
24232b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],296.38
24232b_2025,20% INSS DO SUPERVISOR DE IMPRENSA CBF E SUPERVISOR DE MARKETING CBF,130.0
24232b_2025,"COORDENADOR CBF, SUPERVISOR DE CAMPO CBF, SUPERVISOR DE IMPRENSA CBF E SUPERVISOR DE MARKETING CBF",2150.0
24232b_2025,QUADRO MÓVEL [F],1481.9
24232b_2025,SERVICOS DE TERCEIROS (APOIO OPERACIONAL) NOTA FISCAL,650.0
24232b_2025,SUPERVISOR DE IMPRENSA CBF E SUPERVISOR DE MARKETING CBF,650.0
24232b_2025,11% - INSS SOBRE O QUADRO MÓVEL [F],42.66
24232b_2025,IRPF - SOBRE REMUNERAÇÃO DO SUPERVISOR DE MARKETING CBF,31.95
24233b_2025,SEGURO TORCEDOR,88.45
24233b_2025,5% - FEDERAÇÃO LOCAL,1567.0
24233b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],166.38
24233b_2025,20% INSS SUPERVISOR DE CAMPO CBF E SUPERVISOR DE MARKETING CBF,260.0
24233b_2025,BRIGADA DE INCÊNDIO,1395.62
24233b_2025,COORDENADOR CBF E SUPERVISOR DE IMPRENSA CBF - NOTAS FS,1500.0
24233b_2025,QUADRO MÓVEL [F],831.9
24233b_2025,SERVICOS DE TERCEIROS (APOIO OPERACIONAL) NOTA FISCAL,1429.3
24233b_2025,SUPERVISOR DE CAMPO CBF E SUPERVISOR DE MARKETING CBF,1300.0
24234b_2025,ALUGUEIS E SEGUROS,40551.14
24234b_2025,TAXAS E IMPOSTOS,47038.0
24234b_2025,DESPESAS OPERACIONAIS,186124.75
24234b_2025,DESCONTOS,1846.25
24235b_2025,SEGURO TORCEDOR,173.79
24235b_2025,5% - FEDERAÇÃO LOCAL,7452.5
24235b_2025,5% - INSS [RENDA BRUTA],7452.5
24235b_2025,CLUBES SC 1% SOBRE A RECEITA BRUTA,1490.5
24235b_2025,20% - INSS SOBRE A REMUNERAÇÃO DE OUTROS DELEGADOS,130.0
24235b_2025,QUADRO MÓVEL [F],5410.0
24235b_2025,SÓCIO TORCEDOR [REEMBOLSO],64820.0
24235b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",846.28
24236b_2025,SEGURO TORCEDOR,126.78
24236b_2025,5% - FEDERAÇÃO LOCAL,3731.0
24236b_2025,5% - INSS [RENDA BRUTA],3731.0
24236b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",4469.11
24236b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],850.0
24236b_2025,"ARBITRAGEM, AUXILIARES, 4°ARB.ANALISTA DE CAMPO, OUTROS",22345.54
24236b_2025,DESPESAS OPERACIONAIS,22118.0
24236b_2025,MODELO D,1351.0
24236b_2025,MODELO D [CBF],4808.86
24236b_2025,QUADRO MÓVEL [F],4250.0
24236b_2025,REEMBOLSO CBF,32585.28
24236b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1820.16
24236b_2025,"11% - INSS SOBRE DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",324.5
24236b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",442.58
24237b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",4687.28
24237b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DO DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",0.0
24237b_2025,ALIMENTAÇÃO / LANCHE,2143.0
24237b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",23436.4
24237b_2025,CREDENCIAMENTO,540.0
24237b_2025,"DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",4650.0
24237b_2025,EQUIPE DE ΑΡΟΙΟ,5710.0
24237b_2025,LOCAÇÃO DE EQUIPAMENTOS,775.0
24237b_2025,OUTRAS DESPESAS,2970.0
24237b_2025,QUADRO MÓVEL [CLUBE],6130.0
24237b_2025,SEGURANÇA PRIVADA,10950.0
24237b_2025,SERVIÇOS TERCEIRIZADOS,1500.0
24237b_2025,SÓCIO TORCEDOR [REEMBOLSO],228.0
24238b_2025,SEGURO TORCEDOR,54.53
24238b_2025,3% - ISS [RENDA BRUTA] CLUBE,1030.17
24238b_2025,5% - FEDERAÇÃO LOCAL,1716.95
24238b_2025,20% - INSS DESPESA SOBRE A REMUNERAÇÃO DO SUPERVISOR DE PROTOCOLO CBF,130.0
24238b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",4197.7
24238b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",0.0
24238b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],1460.0
24238b_2025,20% INSS - SOBRE A REMUNERAÇÃO DO SUPERVISOR CAMPO,0.0
24238b_2025,ARBITRAGEM - PJ,2528.25
24238b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",20988.5
24238b_2025,BRIGADA DE INCÊNDIO,3758.0
24238b_2025,LIMPEZA E CONSERVAÇÃO,14156.4
24238b_2025,QUADRO MÓVEL [F],7300.0
24238b_2025,SEGURANÇA PRIVADA,34921.8
24238b_2025,SINALIZAÇÃO DE TRÂNSITO,4300.0
24238b_2025,SONORIZAÇÃO / LOCUÇÃO/FOTO/ FILMAGEM,3000.0
24238b_2025,SUPERVISOR DE CAMPO,650.0
24238b_2025,SUPERVISOR DE PROTOCOLO [CBF],1500.0
24238b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,1565.2
24238b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1772.0
24238b_2025,"11% - INSS SOBRE DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",71.5
24238b_2025,11% - INSS SOBRE O QUADRO MÓVEL [F],638.0
24238b_2025,"5% - ISS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",64.5
24238b_2025,5% - ISS SOBRE O QUADRO MÓVEL [F],340.0
24238b_2025,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",521.78
24238b_2025,IRRF SOBRE O QUADRO MÓVEL [FEDERAÇÃO],68.89
24239b_2025,Seguro Público Pagante - CBF,65.5
24239b_2025,20% INSS Arbitragem,2323.72
24239b_2025,5% - FPF,1337.75
24239b_2025,Arbitragem - Diária / Transporte,11377.91
24239b_2025,"Arbitragem, Assistentes e Delegados",21638.59
24239b_2025,Arrecadador,2057.3
24239b_2025,DELEGADO/DIRETOR DE JOGO,1439.6
24239b_2025,Equipe de Apoio,4643.0
24239b_2025,OFICIAIS CBF (SUPERVISOR E COORDENADOR),2150.0
24239b_2025,Supervisores Imprensa e Acesso ao Campo,1324.6
24239b_2025,11% INSS Equipe de Arbitragem,790.18
2423b_2025,SEGURO TORCEDOR,118.3
2423b_2025,5% - FEDERAÇÃO LOCAL,2130.0
2423b_2025,20% INSS SOBRE O QUADRO MÓVEL [FGF],166.38
2423b_2025,20% INSS SUPERVISOR DE CAMPO CBF E SUPERVISOR DE MARKETING CBF,260.0
2423b_2025,BRIGADA DE INCÊNDIO,1395.62
2423b_2025,COORDENADOR CBF E SUPERVISOR DE IMPRENSA CBF - NOTAS FS,1500.0
2423b_2025,QUADRO MOVÉL [FGF],831.9
2423b_2025,SERVICOS DE TERCEIROS (APOIO OPERACIONAL) NOTA FISCAL,1429.3
2423b_2025,SUPERVISOR DE CAMPO CBF E SUPERVISOR DE MARKETING CBF,1300.0
2423b_2025,11% - INSS SOBRE O QUADRO MÓVEL [F],74.19
24240b_2025,TAXA FERJ,855.5
24240b_2025,INSS 5% DECRETO,855.5
24240b_2025,TAXA DE ARBITRAGEM,18396.26
24240b_2025,INSS 20% S/ ARBITRAGEM,2336.0
24240b_2025,DIÁRIA E REEMBOLSO PASSAGEM ARBITRAGEM,6581.8
24240b_2025,DESPESA OPERACIONAL E DELEGADO,7315.0
24240b_2025,TRANSPORTE QUADRO OPERACIONAL,2300.0
24240b_2025,"SEGURO PÚBLICO PRESENTE (0,032)",34.98
24240b_2025,CREDENCIAMENTO,1555.0
24240b_2025,CONFECCÇÃO DE INGRESSOS,0.0
24240b_2025,CONTROLE E EXAME DE DOPING,0.0
24240b_2025,SUPERVISÃO DE PROTOCOLO CBF,2150.0
24240b_2025,INSS 20% S/ SUPERVISÃO DE PROTOCOLO CBF,0.0
24240b_2025,INGRESSO PROMOCIONAL,9025.0
24241b_2025,SEGURO TORCEDOR,669.47
24241b_2025,5% - FEDERAÇÃO LOCAL,21389.05
24241b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",4239.4
24241b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],1025.0
24241b_2025,"ARBITRAGEM, AUXILIARES, 4°ARB.ANALISTA DE CAMPO, OUTROS",21197.01
24241b_2025,DESPESAS OPERACIONAIS,168620.85
24241b_2025,MODELO D,1306.0
24241b_2025,MODELO D [CBF],2857.49
24241b_2025,QUADRO MÓVEL [F],5125.0
24241b_2025,REEMBOLSO CBF,28865.4
24242b_2025,SEGURO TORCEDOR,198.5
24242b_2025,5% - FEDERAÇÃO LOCAL,5582.0
24242b_2025,5% - INSS [RENDA BRUTA],5582.0
24242b_2025,20% - INSS SOBRE O QUADRO MÓVEL [F],192.24
24242b_2025,20% INSS SUPERVISOR DE MARKETING DA CBF,130.0
24242b_2025,"COORDENADOR CBF, SUPERVISOR DE IMPRENSA E SUPERVISOR DE CAMPO CBF NOTAS FS",2150.0
24242b_2025,QUADRO MOVÉL [FGF],961.2
24242b_2025,SERVICOS DE TERCEIROS (APOIO OPERACIONAL) NOTA FISCAL,1300.0
24242b_2025,SUPERVISOR DE CAMPO CBF E SUPERVISOR DE MARKETING CBF,650.0
24242b_2025,11% - INSS SOBRE O QUADRO MÓVEL [F],71.1
24242b_2025,IRPF - SOBRE REMUNERAÇÃO DO SUPERVISOR DE MARKETING CBF,115.06
24243b_2025,SEGURO OPERACIONAL [FEDERAÇÃO],22.0
24243b_2025,SEGURO TORCEDOR,60.61
24243b_2025,5% - FEDERAÇÃO LOCAL,1188.9
24243b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",0.0
24243b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",16680.0
24243b_2025,CONTROLADORES DE ACESSO,5880.0
24243b_2025,"DELEGADO, FINANCEIRO E SUPERVISOR",1855.0
24243b_2025,DESPESA ADMINISTRATIVA,4235.16
24243b_2025,DESPESA CLUBE [MANDANTE],44550.85
24243b_2025,OUTRAS DESPESAS,2216.67
24243b_2025,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",1500.0
24243b_2025,QUADRO MÓVEL [CLUBE],680.0
24243b_2025,SERVIÇOS TERCEIRIZADOS,4660.0
24243b_2025,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,7902.9
24244b_2025,ALUGUEL DE CAMPO,40000.0
24244b_2025,SEGURO TORCEDOR,859.84
24244b_2025,5% - FEDERAÇÃO LOCAL,25158.25
24244b_2025,5% - INSS [RENDA BRUTA],25158.25
24244b_2025,20% INSS SOBRE OFICIAIS CBF,430.0
24244b_2025,20% INSS SOBRE QUADRO MÓVEL DE TERCEIROS,504.0
24244b_2025,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",9615.5
24244b_2025,LOGÍSTICA DO JOGO,31114.8
24244b_2025,OFICIAIS CBF,2150.0
24244b_2025,QUADRO MÓVEL DE TERCEIROS,2520.0
24244b_2025,RÁDIO E LANCHE,13415.0
24244b_2025,SEGURANÇA E BOMBEIRO CIVIL,91910.14
24244b_2025,11% INSS SOBRE OFICIAIS CBF,151659.44
24244b_2025,11% INSS SOBRE QUADRO MÓVEL DE TERCEIROS,242835.78
24245b_2025,SEGURO TORCEDOR,234.21
24245b_2025,5% - FEDERAÇÃO LOCAL,9175.1
24245b_2025,5% - INSS [RENDA BRUTA],9175.1
24245b_2025,CLUBES SC 1% SOBRE A RECEITA BRUTA,1835.02
24245b_2025,DESPESAS OPERACIONAIS,59985.04
24245b_2025,QUADRO MÓVEL [F],6150.0
24245b_2025,SÓCIO TORCEDOR [REEMBOLSO],110400.0
24245b_2025,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1892.54
24246b_2025,SEGURO TORCEDOR,266.62
24246b_2025,5% - FEDERAÇÃO LOCAL,8436.5
24246b_2025,5% - INSS [RENDA BRUTA],8436.5
24246b_2025,CLUBES SC 1% SOBRE A RECEITA BRUTA,1687.3
24246b_2025,20% - INSS SOBRE O QUADRO MÓVEL [CLUBE],130.0
24246b_2025,DESPESAS OPERACIONAIS,51670.0
24246b_2025,POLICIAMENTO,7113.42
24246b_2025,QUADRO MÓVEL [F],6980.0
24246b_2025,SÓCIO TORCEDOR [REEMBOLSO],135480.0
24247b_2025,SEGURO TORCEDOR,32.06
24247b_2025,5% - FEDERAÇÃO LOCAL,450.5
24247b_2025,5% - INSS [RENDA BRUTA],450.5
24247b_2025,5% - ISS [RENDA BRUTA],450.5
24247b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",4972.45
24247b_2025,"20% - INSS SOBRE A REMUNERAÇÃO DO DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",0.0
24247b_2025,ALIMENTAÇÃO / LANCHE,242.0
24247b_2025,"ARBITRAGEM, AUXILIARES E FISCAIS",24862.25
24247b_2025,CREDENCIAMENTO,848.0
